,8/14/2021 13:51:26,,QA Coordinator,,Canada,,Ontario,,Georgetown,,"33,000.00",,CAD,,"$24,199.07",,11-50,,2-5,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Sick Leave, Work From Home, Workstation purchases like a new desk",,Yes,,No,,No,,,,,
,8/14/2021 14:22:58,,Artist,,Canada,,Ontario,,Toronto,,"71,000.00",,CAD,,"$52,064.66",,51-250,,2-5,,36,,Woman,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Work From Home",,No,,No,,Yes,,,,,
,8/14/2021 15:00:56,,Game Designer,,USA,,New York,,New York City,,"93,000.00",,USD,,"$93,000.00",,11-50,,2-5,,,,Female,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,8/14/2021 15:01:39,,Junior QA Tester,,Spain,,Barcelona,,Terrassa,,"18,000.00",,EUR,,"$19,079.73",,51-250,,0-1,,11,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Health Insurance (Medical), Paid Leave, Sick Leave, Work From Home",,No,,Yes,,No,,,,,
,8/14/2021 15:28:43,,Software Engineer ,,United States of America ,,New York ,,Albany,,"83,830.00",,USD,,"$83,830.00",,51-250,,2-5,,40.3,,Male,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Vision Insurance",,Yes,,Yes,,No,,,,,
,8/14/2021 15:58:49,,Engineering Manager,,United States,,California,,Los Angeles,,"195,000.00",,USD,,"$195,000.00",,11-50,,6-10,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Paid Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/14/2021 16:25:04,,Senior Engine Programmer,,Canada,,BC,,Vancouver,,"268,500.00",,CAD,,"$196,892.39",,1000+,,11-15,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,No,,Company will also pay large signing bonuses to hire talent away from other companies.,,,
,8/14/2021 18:40:05,,Product Designer ,,Australia ,,South Australia ,,Adelaide ,,"50,000.00",,AUD,,"$33,381.25",,11-50,,2-5,,32,,Male ,,Yes,,Yes,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Retirement Savings Plan (RRSP, 401(k), etc.), Work From Home",,No,,No,,No,,"I want from full time to casual to better help manage my chronic health issues, but frankly took a pretty big overall pay cut to do so ",,Know your worth and don't put up with bigotry ,
,8/14/2021 18:57:13,,UI & UX Designer,,USA,,Pennsylvania,,Philadelphia,,"72,000.00",,USD,,"$72,000.00",,1-10,,6-10,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Paid Leave, Work From Home, Paid remote office space",,Yes,,Yes,,No,,"This position is contract, but is essentially salaried - something I haven't encountered before, but I'm loving.

Otherwise, I spent a decade doing inconsistent, sporadic contract work with small/indie studios while working day jobs before this. I have a very non-traditional background (Illustration/graphic design)",,"UNIONIZE. But also do gam jams, make connections in the industry - make FRIENDS in the industry. Lift your friends up. People are key. ",
,8/14/2021 19:17:37,,Gameplay Engineer,,USA,,California,,Los Angeles,,"80,000.00",,USD,,"$80,000.00",,11-50,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Health Insurance (Medical), Paid Leave, Sick Leave, Work From Home",,Yes,,No,,No,,,,,
,8/14/2021 19:37:21,,Lead Game Designer,,Canada,,Nova Scotia,,Halifax,,"35,200.00",,GBP,,"$42,391.18",,1-10,,6-10,,220,,Male,,Unsure,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Work From Home",,Yes,,No,,No,,,,"Finding mentorship is tough but essential (check Twitter for those offering it or platforms like Prospela (BAME in Games uses this); Take part in game jams and push yourself to enter competitions; Visit as many conferences as possible, and volunteer at them too; Be interested in more than just games, and openly demonstrate that your other hobbies and interests bring something to the table; Don't doubt your worth, avoid being ripped off, and question contracts at every step of the way; Don't get comfortable.",
,8/14/2021 20:27:29,,Script Coordinator ,,United Kingdom,,Greater London,,London,,"26,000.00",,GBP,,"$31,311.67",,51-250,,2-5,,9,,Female,,Yes,,No,,White European ,,"Paid Leave, Sick Leave, Work From Home",,No,,No,,No,,,,Know your worth and always double check your current pay! ,
,8/14/2021 20:43:24,,Game Designer,,United States,,California,,Los Angeles,,"95,000.00",,USD,,"$95,000.00",,251-1000,,2-5,,45,,Male,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,Starting: 73000 ,,,
,8/14/2021 21:54:35,,Associate Producer,,Canada,,QC,,Montreal,,"67,700.00",,CAD,,"$49,644.75",,11-50,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/14/2021 22:32:15,,Narrative Designer,,Indonesia,,West Java,,Bandung,,"78,000,000.00",,IDR,,"$5,010.75",,251-1000,,2-5,,40625,,-,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health Insurance (Medical), Maternity Leave, Paid Leave, Sick Leave, Transit Support, Work From Home",,No,,Yes,,No,,"Not including freelance gigs and tabletop gaming income, which can add up to 10k USD annual. (Yes, my day job pays far lower.)",,"Read a lot. Know your worth. Narrative design is a rare skill in Indonesia but is in high demand nowadays, so don't settle for less.",
,8/15/2021 2:18:55,,Senior Technical Artist,,United States,,CA,,Los Angeles,,"120,000.00",,USD,,"$120,000.00",,51-250,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,,,Yes,,No,,,,"Track the responsibilities and accomplishments you've had for review periods or salary discussion. If you think you're underpaid, bring the receipts.",
,8/15/2021 2:19:40,,Senior Technical Artist,,United States,,CA,,Los Angeles,,"120,000.00",,USD,,"$120,000.00",,51-250,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,,,Yes,,No,,,,"Track the responsibilities and accomplishments you've had for review periods or salary discussion. If you think you're underpaid, bring the receipts.",
,8/15/2021 2:52:43,,Senior Art Director,,United Kingdom,,Tyne And Wear,,Newcastle Upon Tyne,,"69,674.00",,GBP,,"$83,908.05",,251-1000,,16+,,37.16,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Work From Home",,Yes,,Yes,,Yes,,,,,
,8/15/2021 3:05:15,,Associate Producer,,United States,,WA,,Seattle,,"66,000.00",,USD,,"$66,000.00",,51-250,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Vision Insurance, Work From Home",,No,,Yes,,No,,,,,
,8/15/2021 3:21:36,,Level Designer,,Germany,,Berlin,,Berlin,,"39,600.00",,EUR,,"$41,975.41",,51-250,,6-10,,,,Male,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,Yes,,No,,,,,
,8/15/2021 3:27:15,,Senior Generalist Programmer,,United Kingdom,,Warwickshire,,Leamington Spa,,"46,500.00",,GBP,,"$55,999.72",,51-250,,6-10,,,,Male,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave",,,,,,No,,,,,
,8/15/2021 3:33:56,,Senior Programmer,,United Kingdom,,Tyne ane Wear,,Newcastle,,"65,000.00",,GBP,,"$78,279.18",,251-1000,,16+,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,Yes,,Yes,,No,,,,,
,8/15/2021 4:49:33,,Intermediate Environment Artist,,United Kingdom,,Warwickshire,,Leamington Spa,,"32,014.00",,GBP,,"$38,554.30",,51-250,,2-5,,16.42,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,,
,8/15/2021 4:53:20,,Programmer,,Germany,,Hessen,,,,"37,000.00",,EUR,,"$39,219.45",,51-250,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Flexible Work Hours, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave",,No,,No,,No,,,,,
,8/15/2021 5:11:20,,Gameplay Programmer,,United Kingdom,,London,,London,,"38,000.00",,GBP,,"$45,763.21",,51-250,,2-5,,20,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave",,No,,No,,No,,,,Don't accept the first salary offer. They are low-balling you,
,8/15/2021 5:44:49,,Junior Technical Artist,,United Kingdom,,Warwickshire,,Leamington Spa,,"28,000.00",,GBP,,"$33,720.26",,1000+,,2-5,,,,Male,,Yes,,Yes,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave",,No,,No,,No,,,,Demand higher than you feel you're worth. You're definitely worth more than you think,
,8/15/2021 6:31:22,,Sr Software Engineer ,,Germany ,,Saarland ,,St Wendel ,,"104,000.00",,EUR,,"$110,238.44",,1000+,,11-15,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options",,Yes,,Yes,,Yes,,,,,
,8/15/2021 6:59:25,,Junior Brand Manager,,France,,,,Paris,,"37,000.00",,EUR,,"$39,219.45",,51-250,,2-5,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Work From Home",,,,,,No,,"Originally started at 35000, got a raise after one year.",,"For Jr. positions in Marketing: land at least two internships in gaming (at least for France), and volunteer as much as possible outside of your studies. Any additional gaming-related experience can make a huge difference for a Junior position.",
,8/15/2021 7:37:58,,Engine Programmer,,Canada,,Quebec,,Montreal,,"85,000.00",,CAD,,"$62,330.93",,251-1000,,2-5,,,,F,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,8/15/2021 7:59:24,,Senior Gameplay Engineer,,United States,,NC,,,,"100,000.00",,USD,,"$100,000.00",,51-250,,6-10,,,,Male,,No,,No,,Prefer to Not Disclose,,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,Fake it til you make it,
,8/15/2021 8:10:55,,Associate producer,,Canada,,QC,,Montreal,,"112,000.00",,CAD,,"$82,130.16",,1000+,,16+,,,,Male,,No,,No,,Multiethnic : middle eastern/white,,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,"Never expect anything, fight for it, because your company is already fighting against you",
,8/15/2021 8:18:28,,Expert Engineer,,Australia,,Victoria,,Melbourne,,"196,000.00",,AUD,,"$130,854.50",,251-1000,,16+,,94.707,,male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,,
,8/15/2021 8:55:15,,Technical Director Design (Technical Designer) ,,Canada,,Québec ,,Montréal ,,"98,000.00",,CAD,,"$71,863.89",,1000+,,16+,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home, Medical Clinic On-site, Free Bagels, Cheaper property insurance, ",,Yes,,Yes,,No,,,,,
,8/15/2021 9:02:11,,Gameplay Programmer,,England,,North East,,Newcastle upon Tyne,,"32,000.00",,GBP,,"$38,537.44",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,Yes,,Yes,,No,,,,,
,8/15/2021 10:09:17,,Junior Programmer,,United Kingdom,,Tyne and Wear,,Newcastle upon Tyne,,"27,000.00",,GBP,,"$32,515.97",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Work From Home",,No,,Yes,,No,,,,,
,8/15/2021 12:54:42,,Environment Artist,,Spain,,Valencia,,Valencia,,"20,400.00",,EUR,,"$21,623.69",,11-50,,0-1,,,,Male,,No,,No,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Paid Leave, Paternity Leave, Sick Leave",,No,,Yes,,No,,,,,
,8/15/2021 13:06:42,,Senior QA,,Canada,,British Columbia,,Vancouver,,"61,000.00",,CAD,,"$44,731.61",,11-50,,2-5,,,,woman,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,No,,Yes,,Yes,,,,,
,8/15/2021 13:38:26,,Brand Director,,Sweden,,,,,,"72,000.00",,SEK,,"$6,880.43",,251-1000,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options",,Yes,,Yes,,Yes,,,,,
,8/15/2021 14:23:47,,Level Designer,,United Kingdom,,Leicestershire,,Guildford,,"36,000.00",,GBP,,"$43,354.62",,251-1000,,0-1,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Work From Home",,,,Yes,,No,,,,,
,8/15/2021 14:35:58,,Senior Systems Designer,,United States,,CA,,Los Angeles,,"78,000.00",,USD,,"$78,000.00",,251-1000,,11-15,,,,M,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Dental Insurance, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paternity Leave, Transit Support, Vision Insurance",,No,,Yes,,Yes,,,,,
,8/15/2021 15:57:15,,Level Designer (Remote),,United States,,Washington,,,,"45,600.00",,USD,,"$45,600.00",,51-250,,0-1,,24,,Male,,Yes,,No,,"Native Hawaiian or Other Pacific Islander (Origins of Hawaii, Guam, Samoa, and other Pacific Islands), White (Original Peoples of Eastern Europe )",,Work From Home,,Yes,,No,,No,,,,,
,8/15/2021 16:27:05,,Software Engineering Manager,,US,,WA,,Seattle,,"295,000.00",,USD,,"$295,000.00",,1000+,,6-10,,,,Non-binary,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Transit Support, Vision Insurance, Work From Home",,No,,Yes,,Yes,,It's time for us to unionize.,,,
,8/15/2021 16:28:04,,UI Designer,,USA,,CA,,Irvine,,"103,000.00",,USD,,"$103,000.00",,1000+,,6-10,,50,,F,,No,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,No,,Yes,,No,,,,,
,8/15/2021 16:32:36,,Software Development Engineer,,United States,,WA,,Seattle,,"275,000.00",,USD,,"$275,000.00",,1000+,,6-10,,130,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Dental Insurance, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,Yes,,Yes,,Yes,,,,"Crunch is directly a failure of managing scope vs resources, and not the responsibility of an IC. If you need the job, take it, but any company that normalizes crunch is failing you as an employer and you should look for other options when possible!",
,8/15/2021 17:22:13,,Unity Game Developer,,Canada,,Ontario,,Toronto,,"80,000.00",,CAD,,"$58,664.40",,51-250,,2-5,,,,trans-masculine,,Yes,,No,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Vision Insurance",,Yes,,Yes,,No,,"fulltime offer came with relocation assistance (lawyers, moving, etc)",,"if you feel you'd be a good fit but don't have the experience, go for it anyway. also always ask for a higher salary, atleast a little bit (like 10k)!",
,8/15/2021 21:37:12,,Senior Designer,,United States,,MA,,,,"92,000.00",,USD,,"$92,000.00",,251-1000,,11-15,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Sick Leave, Vision Insurance, Work From Home",,Yes,,Yes,,No,,,,,
,8/15/2021 21:57:33,,Game Designer,,United States,,CA,,Los Angeles,,"90,000.00",,USD,,"$90,000.00",,51-250,,2-5,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance",,Yes,,Yes,,No,,,,"Time is money, friend!",
,8/16/2021 0:37:40,,Senior Quest Designer,,Sweden,,,,Malmo,,"70,000.00",,CAD,,"$51,331.35",,251-1000,,2-5,,,,Male ,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Dental Insurance, Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Retirement Savings Plan (RRSP, 401(k), etc.) + Matching Contributions, Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance, Work From Home",,No,,Yes,,No,,,,,
,8/16/2021 0:48:22,,World Designer,,Denmark,,,,Taastrup,,406.80,,SEK,,$38.87,,251-1000,,6-10,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Stock Options, Work From Home",,No,,Yes,,No,,I live in Denmark but work in Sweden,,,
,8/16/2021 1:11:26,,Gameplay Programmer,,Sweden,,Skåne,,Malmö,,"476,400.00",,SEK,,"$45,525.53",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance",,Yes,,Yes,,No,,,,,
,8/16/2021 1:35:42,,Gameplay Programmer,,Sverige,,Skåne,,Malmö,,"56,800.00",,USD,,"$56,800.00",,251-1000,,2-5,,,,Female,,Yes,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Transit Support, Vision Insurance, Work From Home",,Yes,,No,,No,,A lot of benefits are by law in Sweden,,"
It's more important to be a good person than to be a good worker",
,8/16/2021 1:39:17,,UI Programmer,,Sweden,,,,,,"480,648.00",,SEK,,"$45,931.48",,251-1000,,2-5,,,,WIP (Male presenting currently),,No,,No,,White (Original Peoples of Eastern Europe ),,"Health Insurance (Medical), Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,Yes,,Yes,,No,,,,,
,8/16/2021 1:47:05,,Engine programmer,,Sweden,,Skåne,,Malmö,,"486,000.00",,SEK,,"$46,442.92",,251-1000,,6-10,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Health Savings Account (HSA), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Vision Insurance",,Yes,,Yes,,No,,,,,
,8/16/2021 1:57:13,,User Researcher,,Sweden,,,,,,"372,000.00",,SEK,,"$35,548.90",,251-1000,,2-5,,40,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Life Insurance, Retirement Savings Plan (RRSP, 401(k), etc.), Sick Leave, Work From Home, wellness allowance",,No,,Yes,,No,,,,,
,8/16/2021 2:01:10,,Technical Level Designer,,Sweden,,Skåne,,Malmö,,"48,000.00",,USD,,"$48,000.00",,251-1000,,2-5,,,,Male,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options, Work From Home",,No,,Yes,,No,,,,,
,8/16/2021 2:06:12,,UX Designer,,Sweden,,,,Malmö,,"420,000.00",,SEK,,"$40,135.86",,251-1000,,2-5,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Maternity Leave, Retirement Savings Plan (RRSP, 401(k), etc.), Paid Leave, Paternity Leave, Sick Leave, Stock Options",,No,,No,,No,,,,,
,8/16/2021 2:16:08,,Animator,,United Kingdon,,Warwick,,Leamington Spa,,"28,000.00",,GBP,,"$33,720.26",,1000+,,2-5,,,,Female,,No,,No,,White (Original Peoples of Eastern Europe ),,"Bonus Structure (project based, profit sharing, etc.), Flexible Work Hours, Health Insurance (Medical), Life Insurance, Maternity Leave, Paid Leave, Sick Leave, Stock Options, Work From Home",,No,,Yes,,No,,,,,
